h3,id,geom,value,severity_concat_joined_joined,event_concat_joined_joined,event_count_joined_joined,name_joined_joined_joined,event_type,event_exists
8948896ddc7ffff,144ee3dd-6304-48a7-b941-c58b33ac4224,POINT(-102.770117611189 31.7934959880034),257672.67303106491,,,,,No event,No alert
89446caae83ffff,08a7dbb1-b0b1-4266-b9b2-6ba201afc9a3,POINT(-95.4485265295393 29.6688848159836),710893.24973443337,,,,,No event,No alert
8926cd01b1bffff,482c59ed-e517-448c-b1aa-020744bf9a97,POINT(-95.5464534358117 33.6757140003854),148308.18776059579,,,,,No event,No alert
89446ca0ecfffff,e39ad018-b07a-46f9-b5db-fe7b40b9c224,POINT(-95.5800041760611 29.6715451007817),290136.97009143583,,,,,No event,No alert
894468b4107ffff,709e7b9a-d930-43a2-a0d4-2026021201a6,POINT(-95.5710300956347 30.7280363916228),224277.59004024894,,,,,No event,No alert
89446d59d67ffff,52b492b0-6696-47c7-ba95-88c14e50e90b,POINT(-95.4465375900428 30.3385793878489),172334.35564955269,,,,,No event,No alert
8926c8a0607ffff,e2096306-264e-4152-a234-056ff4bf0bd5,POINT(-96.2695483571788 33.3842921567306),433500.819214433,,,,,No event,No alert
89446dd8463ffff,0872df2d-3f51-4292-8c96-c84478789103,POINT(-95.6857415886471 29.8890929116272),417732.22293620848,,,,,No event,No alert
8926c95963bffff,c967f0f3-4cb7-478e-a897-48f05519d5ee,POINT(-96.4536824428667 32.7408970440618),332599.78583367571,,,,,No event,No alert
89446ca413bffff,cf81c2aa-f844-4fd2-9c98-015fda4e7eca,POINT(-95.7382408761058 29.7613703002153),419659.774688383,,,,,No event,No alert
89446c06097ffff,c508c902-97b7-40b3-8d05-14c2df208a3e,POINT(-95.2633520666483 29.6876037173938),303301.99181055586,,,,,No event,No alert
8948d6d942fffff,f1afaaa2-1473-4a80-b772-33ea5f284bb9,POINT(-102.358890784394 31.878268975434),375629.9263623071,,,,,No event,No alert
89446c2a857ffff,a2f55053-851a-4326-ae1a-3aa235dab0ba,POINT(-95.2289232692821 30.0710725782293),340897.20684382581,,,,,No event,No alert
8926c876eabffff,1bbf529b-e372-4655-acfe-c0b7fea40e7c,POINT(-96.7589751409631 33.0593343211171),590046.39480299153,,,,,No event,No alert
89446dd501bffff,e55f850d-e68b-4138-b1a3-8b531b7696a2,POINT(-95.930491416157 29.9490637051331),552359.16144397715,,,,,No event,No alert
89489a1452fffff,bc54b02c-dbc2-4f21-a8ab-c236d7ada0dc,POINT(-97.3423025989132 31.0503549979183),378202.24421929335,,,,,No event,No alert
8926d1511bbffff,982b6daa-81e4-4f76-b32d-8cffce806e63,POINT(-101.885262906867 35.1920201135405),341979.28450401023,,,,,No event,No alert
8948b3850afffff,7af918be-35b7-4a9f-9458-22697b59996c,POINT(-98.1487765527314 26.2384214679306),188226.93706023949,,,,,No event,No alert
89446c3127bffff,d29a78e6-cd3a-4e7f-899e-6ebd3919ac47,POINT(-95.2636848620696 29.8701893464165),221898.76840731327,,,,,No event,No alert
89446c1a5cfffff,6a695ace-6861-4c12-a806-abdaba7d0cf0,POINT(-94.9834753611492 29.4742764459091),398350.89162876271,,,,,No event,No alert
8948c6c5507ffff,e4789a02-5708-4c11-8c41-a806025d2c9b,POINT(-106.316187761298 31.7780308273656),391033.193190408,,,,,No event,No alert
89446d3a587ffff,5ea4403d-8c9e-4f53-90ac-941f528689fe,POINT(-96.2842286218249 30.5770176309133),591926.06111798121,,,,,No event,No alert
8948d6db2c7ffff,9bd544fc-e3e7-4f1c-b5df-2cc1f39ab2a4,POINT(-102.353122125394 31.8364044041991),179245.759018154,,,,,No event,No alert
8926c82b483ffff,545f705a-a19f-433f-bafc-509ae1e837a2,POINT(-96.6951569025505 33.0223456850189),168433.94308249251,,,,,No event,No alert
89489869407ffff,195c47a9-eb88-47bc-a34b-f76ec16f976e,POINT(-97.900568492615 31.1159967858091),243808.41867757033,,,,,No event,No alert
8926c86957bffff,2a973b74-5ac3-4720-8b39-93f8aed8c947,POINT(-97.229905712597 32.9309129207567),348366.34854883922,,,,,No event,No alert
8926cbca5abffff,11ca6353-b11b-4bb7-b172-57a1a04b4819,POINT(-97.3400325584941 32.6114155681055),340514.21965537046,,,,,No event,No alert
8926c80683bffff,560e39bf-0dc2-4cb7-a203-9dcfa1735487,POINT(-96.5327211920572 33.2544908946812),308767.31385939848,,,,,No event,No alert
89446b26057ffff,3171101c-9145-4713-b3ae-b7daf6ad65b6,POINT(-95.1086346396023 32.3198242896365),237279.80046314481,,,,,No event,No alert
89446c3201bffff,953aec2e-bf24-4c76-8337-e6028d9ac119,POINT(-95.3956353296119 29.7981850439248),300943.25760183646,,,,,No event,No alert
8926c97808bffff,abf5cc50-5b90-4ef3-8167-09757eeb51c4,POINT(-96.0889679310819 32.369770084315),317754.54716612631,,,,,No event,No alert
89446ca9a53ffff,0cdd8c98-918e-4fa4-ba6c-111534acb053,POINT(-95.3278806053261 29.7522392329243),171019.25033131885,,,,,No event,No alert
89446c3a317ffff,83bf12b1-f874-4b60-bf4b-f6091981561c,POINT(-95.2271257496792 29.8810825649162),241058.74946581022,,,,,No event,No alert
89489aa23afffff,73f6b4bd-797a-4e31-a401-034789a21ab7,POINT(-97.6794345108969 31.0626761755261),471474.18563431833,,,,,No event,No alert
8926cd0f547ffff,5aebd459-c63e-4773-926f-6e93ad19e181,POINT(-95.5543746486133 33.6487209345287),242969.530036482,,,,,No event,No alert
8948d6d94d7ffff,767dea35-076d-48d6-98a1-c2ef240848fa,POINT(-102.350799709757 31.8568338759976),367922.9975319482,,,,,No event,No alert
8948c61120fffff,bd0dd204-a81d-48e0-92e8-5110b02ade90,POINT(-106.424645793417 31.8950178036331),414139.49817797396,,,,,No event,No alert
89446ca13a7ffff,33f12730-0ce7-4b02-bd7a-f86e3d18f72e,POINT(-95.5062290166917 29.6614243893684),90013.767597410842,,,,,No event,No alert
8926de4ca8bffff,3923744b-be44-4f6c-83a0-2c50256a80d7,POINT(-102.006370655076 33.6950904522179),302328.02528163843,,,,,No event,No alert
8926c875d13ffff,668e0e60-0ad0-43d3-8e69-2b3c4004555a,POINT(-96.8237937507077 33.0015138433405),242037.23863017347,,,,,No event,No alert
8926cbd042fffff,65382eb5-eb61-4958-a8d6-0508803e9266,POINT(-97.1915294413562 32.7803968108634),585425.2554354138,,,,,No event,No alert
8926de7896bffff,561ac846-3a52-4f93-9799-16fa6091b2b3,POINT(-101.806954544386 33.5782838690403),188636.29541168158,,,,,No event,No alert
8926de6a0c3ffff,d4f75f6f-9dfb-4d3d-81eb-abbb54facb64,POINT(-101.859636753092 33.551794371164),256673.74727345185,,,,,No event,No alert
8948c610593ffff,c539149c-6004-475a-960c-703fd1227239,POINT(-106.55314780018 31.8522943336794),302205.03765677381,,,,,No event,No alert
8926c90f437ffff,872719f5-cac8-46b5-91ed-72da1b2a01e9,POINT(-95.7616035271872 32.5441282627711),278236.21003126778,,,,,No event,No alert
8948c6c4647ffff,4a82ef03-67d9-4226-996d-b388d5ec5feb,POINT(-106.329297377273 31.7700122187987),438505.601765638,,,,,No event,No alert
89444dd73d7ffff,5fd03672-7a60-4eb3-9efe-cd0681be2f60,POINT(-94.3335235872583 32.5501213511848),247983.2417796519,,,,,No event,No alert
89489ab5d27ffff,2d0f1121-54fc-48b8-a4f5-bb5f5694b41b,POINT(-97.8181526419238 31.0867236867839),356463.9804418846,,,,,No event,No alert
89446d10bc3ffff,5584d6fe-fbf3-492e-8baf-00be37dfec38,POINT(-96.1550894166694 30.2858899289335),274361.79939266294,,,,,No event,No alert
89446cad17bffff,a0866aae-5d96-4fae-918f-8f58efd406dc,POINT(-95.48434551763 29.8202187510425),236313.77872188346,,,,,No event,No alert
89446e0db5bffff,c1007ae0-c2e9-44af-b1b7-c97234c00e76,POINT(-93.7893748760078 30.2690513997391),211274.86769833259,,,,,No event,No alert
8926c86b14bffff,b20e1f62-1084-43d8-88ba-9338a13c59be,POINT(-97.2043187417521 32.9651157170564),1045734.5200364675,,,,,No event,No alert
8948b16c397ffff,55b4863f-4057-4fec-baa1-e6129c21ba4c,POINT(-98.800906116016 26.6516208690585),224133.39577517766,,,,,No event,No alert
8948c612c5bffff,90827ec3-c478-443f-a63f-f3c2be8c7211,POINT(-106.585637543586 31.8428292656205),698697.90290364134,,,,,No event,No alert
89446c061afffff,f2d58e62-3d5a-47e9-b648-ab73b98a5fec,POINT(-95.2853681681751 29.7129190687553),292397.49779944069,,,,,No event,No alert
8926c83b5cfffff,ea5846e8-3a33-42c4-bbef-14f88844149c,POINT(-96.6569829810149 33.1632214374378),386158.66760857712,,,,,No event,No alert
89446cb8573ffff,9b6e41a3-243c-442b-b8e3-f3d26a0c78ef,POINT(-95.4421572864942 29.5283623400471),167074.25234798953,,,,,No event,No alert
89446caf483ffff,8166a91d-3ec6-48d6-92ed-d29ec68c2ad8,POINT(-95.5114746961402 29.7125679771374),135756.96732242775,,,,,No event,No alert
89489aa2b63ffff,a3f98c17-94e8-454c-8e05-3817516dc581,POINT(-97.7021323704662 31.1205770408101),208453.45586613755,,,,,No event,No alert
8926c838d33ffff,81708a96-3de5-420d-be1a-d2e1405497c6,POINT(-96.5653109770036 33.049430678338),592968.57895021909,,,,,No event,No alert
8948b149247ffff,65e98930-1f77-4601-ac7d-9a6e0866c9e9,POINT(-98.2786419755911 26.1820938027238),331809.27933920809,,,,,No event,No alert
8948b38d923ffff,f32d79d1-f725-4e6e-95af-651d4285fa91,POINT(-98.0365978181639 26.3721185207167),244804.39042858838,,,,,No event,No alert
8926c83934fffff,bd85b826-3214-4163-bf0c-0d5483bfc01a,POINT(-96.7242565265433 33.0724030466642),1119576.6268825426,,,,,No event,No alert
8926c80e26fffff,9fcd694e-9147-4914-98f5-e88486f067bd,POINT(-96.7855917433803 33.2382569643004),962106.97727599868,,,,,No event,No alert
8926caa6e27ffff,c0752c52-7fe1-47dd-9f4e-253df83f0604,POINT(-97.292718205978 32.8773855813514),381315.90660888539,,,,,No event,No alert
8926cbd16cfffff,c27d1c7b-dab4-43b8-a257-14ee25ba30b0,POINT(-97.3014467295262 32.7848113463821),439496.09586213157,,,,,No event,No alert
8926cbdaa03ffff,1b24f58c-b4cd-4483-a4cd-f4c56eaefbfe,POINT(-97.3309263879111 32.7045329573683),156506.56842287342,,,,,No event,No alert
89446883087ffff,dea5b32a-5e73-45d6-8953-66a3601485fb,POINT(-95.0793033843517 30.336496566286),195802.58385565618,,,,,No event,No alert
8926ca0d463ffff,c14a9090-f47b-4906-9994-b40ecced5de5,POINT(-98.1182081474678 32.8124721804056),460729.77068034676,,,,,No event,No alert
8926c82148fffff,e48bf1c3-b1b5-4e16-8c42-9259ea1d93ac,POINT(-96.5508004976704 33.0213480010349),510032.4940737146,,,,,No event,No alert
8926c805a3bffff,00c9e531-d3e5-4e8d-92c3-9b462972855e,POINT(-96.6651032594151 33.1908647220259),372093.69968775555,,,,,No event,No alert
89446cad94bffff,06bce20f-ca67-4e7f-9512-3f92d82c5083,POINT(-95.5154858844307 29.8698925718276),386624.60564141173,,,,,No event,No alert
89446c04303ffff,4b656c99-f684-4f1f-8e6b-40a62aa476a2,POINT(-95.2194732314382 29.7721171722802),178835.10301865428,,,,,No event,No alert
8926cbd2537ffff,3ee02aca-3f44-4182-9207-7b0ccd9970ab,POINT(-97.1318760809932 32.8233971228245),394692.55888235231,,,,,No event,No alert
8948934f5abffff,ae729c82-f4c9-4908-aa08-d325cd714970,POINT(-95.7627520180838 29.3550825876726),456538.44797685154,,,,,No event,No alert
8926d151b53ffff,b7ab9917-c83f-460c-a091-2798b8b29089,POINT(-101.885952924681 35.1321321199517),458372.78983791545,,,,,No event,No alert
8948936d107ffff,3ac5a897-2d0b-4bc2-ad08-5d4335103759,POINT(-95.9879758119927 29.8050631405377),259829.38078641312,,,,,No event,No alert
8926ddb04afffff,aa7681a5-0d34-49f5-a313-f75400450893,POINT(-98.5478854093264 33.8727713901816),189863.87826578176,,,,,No event,No alert
8926caac8abffff,27487029-b97f-4779-9919-2286a9bb7eff,POINT(-97.4847715335061 32.7585615469626),355597.62635957089,,,,,No event,No alert
89446c7614fffff,b32d740b-3c8a-4b3c-a382-540b6c351897,POINT(-95.0648074795114 29.9328311775395),477900.28190501628,,,,,No event,No alert
89489aa6653ffff,3b1d18fa-199c-46fd-9168-9e2495fa93c4,POINT(-97.7911677609275 31.1228658034467),173483.53426052033,,,,,No event,No alert
89446cb4b0fffff,d177c8e4-9fd8-4074-a67c-e7a67a18f1f6,POINT(-95.773429448138 29.6581852093415),829810.17088984326,,,,,No event,No alert
89489a2821bffff,d36879f2-9672-4c55-8046-8c8f36497ef9,POINT(-97.2040930788519 31.5391953664294),505604.22425138153,,,,,No event,No alert
8948b38a66bffff,afdaf349-206f-4933-9ce4-37983a5d6880,POINT(-97.8978447050897 26.1298973252647),179513.40703474966,,,,,No event,No alert
8944694a1b7ffff,50b02e1a-daf0-41b1-afdf-05fdef5114b1,POINT(-95.2952248939192 31.5329259870958),331621.81431592355,,,,,No event,No alert
89446ca4103ffff,6fc7c1a2-1417-42f0-8916-d68cb72f47f8,POINT(-95.7346240952832 29.7565895533149),565060.13528651476,,,,,No event,No alert
89446c818cfffff,bd106e90-969e-400b-92f1-6ff8cd6bb4bc,POINT(-95.2670828985124 29.315740906926),452882.61681969318,,,,,No event,No alert
8926cbc040fffff,0b30c24b-95b7-4b15-bd3f-d8211400d9c9,POINT(-97.2243270030508 32.6251584135116),283124.87356676877,,,,,No event,No alert
8926caac963ffff,12862af7-b8bd-4c57-bea0-68fe7709aa4a,POINT(-97.4756511418889 32.7369910342375),125763.57301390213,,,,,No event,No alert
8948c61124bffff,6809fe83-15c2-46c6-90ca-698621442543,POINT(-106.413473598943 31.8945610967546),394727.3924018137,,,,,No event,No alert
8948b388d6bffff,939091f8-0200-41ac-a8de-591042d2149a,POINT(-97.9498880794981 26.2460395659543),122056.44411668733,,,,,No event,No alert
89446c8ce57ffff,feb9ee5b-925a-480e-9058-08ab10993575,POINT(-95.2888061020435 29.4623674792811),372355.49322103424,,,,,No event,No alert
8948936ab47ffff,a7a2ae9f-4340-4847-94d3-bcd65d608c8d,POINT(-95.9450424138881 29.7076434111493),983065.62645633135,,,,,No event,No alert
89446d3137bffff,4d676d22-991d-4831-ac0f-e80847746e75,POINT(-96.3110498135167 30.6162828721125),176422.62547148552,,,,,No event,No alert
89446cc4197ffff,10766012-dde5-4816-9017-d2e8250867d9,POINT(-94.9900376180711 29.3850655241163),153320.60366913516,,,,,No event,No alert
8926cbcc1c3ffff,c1422a06-36fb-407d-80a0-4abd9f5a3545,POINT(-97.2372964443616 32.4381341756724),480347.27193098469,,,,,No event,No alert
8926cbd168fffff,e5426d37-903c-4ac1-8c34-1723913207b7,POINT(-97.2900970340313 32.7857340207338),178174.03907627857,,,,,No event,No alert
8926c82148fffff,6e4eb7fd-dfed-441a-a8af-a3e958b4bc05,POINT(-96.5492601379868 33.0232359300498),650331.8475590318,,,,,No event,No alert
89446cac6afffff,6a5a91d3-0931-478a-a38c-3d47b2dafe1d,POINT(-95.5275384688146 29.7861356500064),248355.95245129711,,,,,No event,No alert
89446cb432fffff,1c64b553-0eae-4d0a-98cb-69a53fa3e4f5,POINT(-95.7413025101002 29.6140811404402),449329.14261931373,,,,,No event,No alert
8948c6c6d77ffff,266322f9-8606-49c7-8a27-2c750341fc0f,POINT(-106.460267773635 31.7694815783449),149650.19689427776,,,,,No event,No alert
8926cb965bbffff,eda0b72e-ff6a-479e-b4a4-a08deb21ed3c,POINT(-96.4727435676327 32.7395272134208),623714.0673893959,,,,,No event,No alert
89446ccedbbffff,f8ba317a-d910-485c-924d-f05bcc82c2ae,POINT(-94.8919265493043 29.4226229174812),546258.49018520548,,,,,No event,No alert
8926ca30d3bffff,7355f6c7-4d60-45fa-80eb-f9c02d8700e7,POINT(-97.6407139009932 32.7048736278648),832808.80879905564,,,,,No event,No alert
8926dad587bffff,2b11c809-b704-40d9-96c0-edb8e28a4cea,POINT(-101.783762885308 33.1657315076435),113854.36832491195,,,,,No event,No alert
8926c83826fffff,6e3845f7-1d42-4a47-861b-c1ca1acb6da4,POINT(-96.6682798228744 33.0790470056643),224830.05136157564,,,,,No event,No alert
89446ca0a6fffff,2ed7d007-c761-46e5-9126-183f4e8a9ed9,POINT(-95.5755325685445 29.7077187715144),209015.06328089448,,,,,No event,No alert
8926c83950fffff,7dc67026-3b5e-4dc3-a4f8-04e438bc620e,POINT(-96.6844699246477 33.1037138131198),417124.93004182476,,,,,No event,No alert
8926cb521d7ffff,ece744fe-84d8-487b-b93a-45214d92a818,POINT(-97.3803008316215 32.437041695812),304965.68921579875,,,,,No event,No alert
8926cb81ba3ffff,bb83c044-0fbb-4061-a582-7e3961bffbf3,POINT(-96.7456410979853 32.5409422127075),486808.33961108018,,,,,No event,No alert
89446cc00bbffff,60b5ea8f-af87-46ed-8cd6-ccced5faeb6e,POINT(-94.8259538017288 29.270844086134),223565.53075559149,,,,,No event,No alert
8926c80cd83ffff,d9cd748d-c003-446b-b3b0-7437653ff9ba,POINT(-96.7179847961318 33.1681660797947),576720.69767823315,,,,,No event,No alert
8926c876e53ffff,a11b4303-0bd1-4f07-8204-3a6c88222feb,POINT(-96.7742636521596 33.0606117101634),639044.82693555893,,,,,No event,No alert
89489aa0513ffff,01f8b72d-6e99-4f3e-b5e2-708f1310988d,POINT(-97.6651159008279 31.0791681570972),264163.05755433592,,,,,No event,No alert
89446c34227ffff,a70ef583-6d14-451a-9f2d-f0f475e007eb,POINT(-95.4959858448511 29.9778248816481),219802.46415070762,,,,,No event,No alert
89446d04883ffff,59fb263a-cff9-4b22-a3da-e343c3acfebc,POINT(-96.2891805002721 30.526676147702),546588.32009990572,,,,,No event,No alert
8926cbaf363ffff,2a4935c3-5fed-48b7-888f-67879951fb3e,POINT(-96.5194346371527 32.1104759494497),475911.91714836686,,,,,No event,No alert
8926cbc266bffff,3f58fecc-6e01-4ed8-b796-1288bd6e645f,POINT(-97.2255560725773 32.6660042254332),241592.93227912509,,,,,No event,No alert
89446c30d6fffff,1b8e7518-3bce-404d-ab0d-220d28104d14,POINT(-95.4246914696923 29.912301607961),146459.03639253724,,,,,No event,No alert
89446c34d6fffff,9d5c1881-0bd7-45f8-bf22-2e6f00c94b28,POINT(-95.5706844580228 30.0152784421279),377030.401936498,,,,,No event,No alert
89446c02d87ffff,0d76e405-f5ac-496b-9914-908a60e46439,POINT(-95.179099989586 29.6310364708926),538223.86819330219,,,,,No event,No alert
8926ca30017ffff,efe78617-bc9c-46df-9170-8da9b6d73802,POINT(-97.7079015406246 32.7549962282549),369328.34991436108,,,,,No event,No alert
89489a6618bffff,a313469e-0aa4-4afa-8f7c-1fbbdf2e001a,POINT(-97.1134677231133 31.5449298425947),102376.78716133309,,,,,No event,No alert
89446dcee4bffff,b76e75d6-a88c-475f-9fd5-46350d240aea,POINT(-95.8402464528848 30.1536670557515),312398.95732844179,,,,,No event,No alert
8926cbca867ffff,ae3e9d06-eebd-4125-9ab9-e21b99f7c95c,POINT(-97.3347282289598 32.5405754582717),147410.250145423,,,,,No event,No alert
89446dbb563ffff,7156398c-b094-4c49-8d0c-d9f6dcd46d43,POINT(-96.427729657981 30.2081737808787),340014.89881204581,,,,,No event,No alert
89446c20347ffff,26dc57a3-af7e-465e-955b-9c7100aa25c5,POINT(-95.3289481077312 30.0416704779668),392376.94336031796,,,,,No event,No alert
8926c869d5bffff,1e2ad9bf-f559-41d0-8876-001631ed9107,POINT(-97.1956363765865 32.8842041399672),342363.39688996144,,,,,No event,No alert
8948c6c756fffff,d5bc591b-5912-4b2a-a9f3-c60bcd68c407,POINT(-106.336479638887 31.7307307244713),195122.22933833196,,,,,No event,No alert
8926cbcdca3ffff,bd1bc2a1-4970-4602-9e5a-9cc39c502c04,POINT(-97.2720220453897 32.4140341279533),146539.58856748891,,,,,No event,No alert
8926cbd2847ffff,5eb7e52b-1428-45ab-97df-d93da329e612,POINT(-97.1356142258478 32.7685574178505),692751.693468249,,,,,No event,No alert
89446caadafffff,a8e014a9-9fa4-4ebe-bd13-fd383972d648,POINT(-95.4992460731688 29.6871813297618),483331.06892256625,,,,,No event,No alert
89446c31393ffff,7a62b7a6-8d0b-4b38-ae47-08ce6968766a,POINT(-95.2968601828727 29.869116091506),275950.26795669674,,,,,No event,No alert
89446c089c3ffff,8e5f2550-b8dd-46bf-a9d7-f14d67e58171,POINT(-94.956917095446 29.7615147215031),470672.34881401423,,,,,No event,No alert
89446c0660fffff,98c3190c-d64e-4d2b-b038-781881785ae8,POINT(-95.2339844499367 29.6846186867909),410483.62681209669,,,,,No event,No alert
8926caae6abffff,ae8dfe59-ba69-484c-9c2f-0d5d7cddf92d,POINT(-97.5135817600648 32.8816010433615),450241.22576088388,,,,,No event,No alert
89446d311dbffff,c5d0be2b-6615-43ee-8ef2-9a9634e33a5f,POINT(-96.3330030279945 30.5933027945025),105384.39363482488,,,,,No event,No alert
89446ca1dc7ffff,8bac7ce6-2366-4436-8c64-ff492a5ecdb8,POINT(-95.5564808255384 29.6772308398469),126717.12479956087,,,,,No event,No alert
89446ca0c9bffff,5a27ea9f-f5cf-4afa-8472-eb0ea0fb62b9,POINT(-95.6115912036368 29.6577122893018),327395.53293318028,,,,,No event,No alert
89488b36513ffff,68544236-4ca9-43b0-9709-f18c87547ee5,POINT(-102.301489797288 31.8838755123549),276180.06550678751,,,,,No event,No alert
8926cbc1ed3ffff,d636024b-082a-4b43-af30-35a4214f899c,POINT(-97.2852618646048 32.5783286428868),377122.4462971657,,,,,No event,No alert
89446ca3353ffff,402125a2-23d4-4848-a30f-76bbaf8c1528,POINT(-95.5180714799051 29.6028784859461),427193.31639273121,,,,,No event,No alert
89488b35a43ffff,0b7fb5fa-e6af-4290-a56a-08d36518fe71,POINT(-102.179308883349 32.0195612691884),929945.32102097291,,,,,No event,No alert
8926d15ad53ffff,e7b6eafa-93e1-4dcf-bb15-5543690af071,POINT(-101.932113365221 35.1579343276116),532759.11007555737,,,,,No event,No alert
8926daa4e9bffff,a9ec9708-99f8-4c7c-9cb0-66e0cd8abe31,POINT(-100.930082895401 32.704447610539),410493.97650726896,,,,,No event,No alert
89446dcd2b3ffff,a18f2be0-85a8-45ab-8e5e-05cc0f3f7597,POINT(-95.7200400899459 30.1770955189322),412574.0979308447,,,,,No event,No alert
89446c05c43ffff,236e83b4-b1bf-4633-bbc3-7b39dab15e3f,POINT(-95.1848050175854 29.7824859763915),262779.24100757204,,,,,No event,No alert
89446cae383ffff,369d8fee-c9ef-4bdd-a536-b04441ab376e,POINT(-95.5753960914629 29.7586035011413),249971.54104328467,,,,,No event,No alert
89446dd306fffff,c37d53c6-4d87-4aa7-a3d1-bd731f6740ed,POINT(-95.8159315183222 29.8036834065274),565034.12863336352,,,,,No event,No alert
8948c6ce537ffff,c5c84633-c71c-48b9-b8d2-54d7a40a6149,POINT(-106.249417108823 31.7914181023155),377935.97786203091,,,,,No event,No alert
8926cbd08d7ffff,5eb66126-18fe-4cc0-9d26-c32a271733d7,POINT(-97.1616957676608 32.7239548036222),536238.94900355325,,,,,No event,No alert
